,LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
1255,-79.5183385,36.083399299999996,3729,luther court,,,ALAMANCE,nc,27215,,490151feb900ed13
1256,-81.1876977,35.9081651,400,martin luther king drive,,,ALEXANDER,nc,28681,,82db36764cc04409
1257,-81.1909565,35.845673,175,luther stafford ave,,,ALEXANDER,nc,28681,,23161db0d22c3d0c
1258,-81.13930440000001,36.0193297,198,luther place,,,ALEXANDER,nc,28654,,66eeb3b7c928f78a
1259,-81.24542679999999,35.9272411,140,luther pennell lane,,,ALEXANDER,nc,28681,,090c27e264df948c
1260,-81.25136090000001,35.820969299999994,70,luthers pointe lane,,,ALEXANDER,nc,28681,,5eb1028670779786
1261,-81.1365057,36.500870500000005,79,luther st,,,ALLEGHANY,nc,28675,,53e61a3cd5812582
1262,-81.45648220000001,36.418615,200,luther road,,,ASHE,nc,28640,,a9fa4c6d806738e4
1263,-81.5248916,36.485303200000004,162,luther testerman road,,,ASHE,nc,28693,,12b8334ba685de97
1264,-76.9100796,36.1966134,113,luther brown rd (1317),,,BERTIE,nc,27924,,a6bec480934a79f1
1265,-76.91027779999999,36.195296,121,luther brown road,,,BERTIE,nc,27924,,246a529ae6bcce31
1266,-78.7874079,34.539274299999995,102,martin luther king jr drive,, ,BLADEN,nc,28320,,3306131f8280c881
1267,-78.839536,34.5829149,670,luther brisson road,, ,BLADEN,nc,28320,,1191fa05d704f037
1268,-82.7415885,35.5481881,656,north luther road,,,BUNCOMBE,nc,28715,,75cb345528778219
1269,-82.6834644,35.5677182,47,pete luther road,,,BUNCOMBE,nc,28715,,443672b9511b2dd4
1270,-82.6870744,35.578208000000004,9,luther cove road,,,BUNCOMBE,nc,28715,,5d3ff8aeb96d17e3
1271,-82.6844325,35.580964200000004,20,luther woods drive,,,BUNCOMBE,nc,28715,,8ee74e96970d02f6
1272,-79.4573688,35.734792600000006,1218,martin luther king jr boulevard,,SILER CITY,CHATHAM,nc,27344,,fdc931e4cac64951
1273,-79.16548590000001,35.717071399999995,191,dr martin luther king jr drive,,PITTSBORO,CHATHAM,nc,27312,,98883418ba8ade81
1274,-84.12800290000001,35.1556285,115,luther kidd road,,MURPHY,CHEROKEE,nc,28906,,dfe30cfe3dc7745f
1275,-83.88983979999999,35.171096,297,luther branch road,,ANDREWS,CHEROKEE,nc,28905,,c4086b45637cc758
1276,-84.21320970000001,35.2000453,10,luther davis road,,MURPHY,CHEROKEE,nc,28906,,8e86032ef1e84c82
1277,-83.8883929,35.1739244,68,julie luther lane,,ANDREWS,CHEROKEE,nc,28905,,2b76f51aae56190a
1278,-78.9921245,34.331841600000004,211,luther conner drive,,FAIR BLUFF,COLUMBUS,nc,28439,,f1f24a6d19ad6535
1279,-78.77395870000001,34.3101844,62,luther thompson drive,,CHADBOURN,COLUMBUS,nc,28472,,da7b7171c0912956
1280,-78.7093093,34.32960870000001,104,north martin luther king ave,,WHITEVILLE,COLUMBUS,nc,28472,,3d8689704e07ef71
1281,-78.7092418,34.3284826,109,south martin luther king ave,,WHITEVILLE,COLUMBUS,nc,28472,,11e9987f5b07b7b8
1282,-79.04285829999999,34.2994443,112,martin luther king jr st,,FAIR BLUFF,COLUMBUS,nc,28439,,1a2fdbf8360a4075
1283,-78.9468658,34.9676459,4028,william bill luther drive,,,CUMBERLAND,nc,28348,,661c6771d6ff40d3
1284,-78.88600600000001,35.0672644,44,martin luther king jr freeway,,,CUMBERLAND,nc,28301,,b4a705dae6cf76dc
1285,-80.09286180000001,35.82247460000001,200,luther lane,,,DAVIDSON,nc,27360,,31fe577b9b36a03d
1286,-80.1793514,35.8144234,297,holly grove luthern church road,,,DAVIDSON,nc,27292,,10c9408f326e3a48
1287,-77.9625573,34.8225445,105,luther sutton lane,,ROSE HILL,DUPLIN,nc,28458,,c46ae58eb566a675
1288,-78.91659709999999,35.9442959,782,martin luther king jr parkway,,DURH,DURHAM,nc,27713,,4aaf756da4c30f7d
1289,-78.9085122,35.9397232,637,martin luther king parkway,,DURH,DURHAM,nc,27713,,cb0bbc1d579f857a
1290,-78.8935555,35.932632899999994,251,east martin luther king jr parkway,,DURH,DURHAM,nc,27713,,23021f137771b7b5
1291,-77.6326439,35.789624700000005,104,north martin luther king jr st,,PINETOPS,EDGECOMBE,nc,27864,,7400399f4b26fa2f
1292,-77.63364909999999,35.788112,201,south martin luther king jr st,,PINETOPS,EDGECOMBE,nc,27864,,a6577f4f33a36d35
1293,-77.63180720000001,35.7908599,118,north martin luther king boulevard,,,EDGECOMBE,nc,27864,,b8ff20cd45529be1
1294,-77.6347668,35.7860234,305,south martin luther king st,,,EDGECOMBE,nc,27864,,69e509315c65677f
1295,-80.30506779999999,36.1659985,2317,luther green road,,WS,FORSYTH,nc,27106,,868d7305faadc5a9
1296,-80.2271395,36.0900376,601,south martin luther king jr drive,26,WS,FORSYTH,nc,27110,,0d5bd890fe07a441
1297,-78.31318279999999,35.932835499999996,344,luther perry road,,ZEB,FRANKLIN,nc,27597,,b1729e7b81b81954
1298,-79.7612413,36.078373,2207,lutheran st,, ,GUILFORD,nc,27401,,62f6357f9f057590
1299,-79.7549358,36.0295245,1413,phifer-luther court,, ,GUILFORD,nc,27406,,4b62331d99522e96
1300,-76.97407690000001,36.2899568,916,north dr martin luther king jr drive,,Ahoskie,HERTFORD,nc,27910,,bdd21d173388db1e
1301,-76.982972,36.2834586,111,south dr martin luther king jr drive,,Ahoskie,HERTFORD,nc,27910,,272f0a377d4752e5
1302,-76.9702819,36.2920037,1301,north dr martin luther king jr drive drive,,Ahoskie,HERTFORD,nc,27910,,2e2426113c53bb5e
1303,-77.571414,35.2683099,711,dr martin luther king jr boulevard,,KINSTON,LENOIR,nc,28501,,cfc4f69d8473d1a5
1304,-81.0880795,35.4547223,707,luther drive,,,LINCOLN,nc,28080,,c4a770ca6cd74766
1305,-81.4768596,35.525042,393,luther scronce road,,,LINCOLN,nc,28168,,92c9ce5e0d8f0b7e
1306,-81.2372391,35.5097034,164,luther shrum lane,,,LINCOLN,nc,28092,,5915bf9accf828ed
1307,-83.41192099999999,35.2533448,128,luther raby road,,FRANKLIN,MACON,nc,28734,,a87d893fc34a3e26
1308,-77.06424559999999,35.854462100000006,408,north martin luther king drive,,,MARTIN,nc,27892,,9a4be98fc59cb556
1309,-80.8407064,35.2173186,800,east martin luther king jr boulevard,,CHARLOTTE,MECKLENBURG,nc,28202,,e9ea51e43873afd5
1310,-80.8478856,35.2260032,255,west martin luther king jr boulevard,,CHARLOTTE,MECKLENBURG,nc,28202,,cc5bf0e985cb8b5a
1311,-80.7442772,35.0712969,3903,luthers rock court,,CHARLOTTE,MECKLENBURG,nc,28270,,568298f5a332ab8d
1312,-79.4101611,35.1654446,1519,luther way,,,MOORE,nc,28387,,173797a77b12b301
1313,-77.94254670000001,34.2548008,100,luther jordan bridge,,,NEW HANOVER,nc,28401,,837a0c9081db5d01
1314,-77.5985692,34.8759118,325,luther banks road,,RICHLANDS,ONSLOW,nc,28574,,4ed0730e8b90be8f
1315,-77.4201528,35.457719700000006,315,luther circle,,AYDE,PITT,nc,28513,,31c277570d951df6
1316,-79.9067348,35.5231468,3924,luther hurley road,,,RANDOLPH,nc,27371,,a13325a658e4ad22
1317,-79.8892929,35.6461468,2052,luther ctry lane,,,RANDOLPH,nc,27205,,3639f0399a6ec8ca
1318,-79.5768244,35.8609838,312,west luther ave,,,RANDOLPH,nc,27298,,a360a4263cc88fbb
1319,-79.57137759999999,35.8616195,101,east luther ave,,,RANDOLPH,nc,27298,,92c7f858b9e31024
1320,-79.80587829999999,35.7068835,425,martin luther king,,,RANDOLPH,nc,27203,,8b318fc245a93184
1321,-80.48242990000001,35.6443653,1988,lutheran synod drive,,SALS,ROWAN,nc,28144,,ee3626141ee6c179
1322,-80.4758712,35.656186299999995,805,south martin luther king jr ave,,SALS,ROWAN,nc,28144,,1bcbf43e1095563f
1323,-80.45889809999998,35.6646473,423,north martin luther king jr ave,,SALS,ROWAN,nc,28144,,3a03990d560ae6a7
1324,-80.4062485,35.58983679999999,875,luther barger road,,SALS,ROWAN,nc,28146,,0bc78b188e94a583
1325,-82.2193457,35.43062570000001,217,luther burbank drive,,,RUTHERFORD,nc,28746,,51acf18a242c2f9d
1326,-80.0672513,36.3422608,1185,luther williams road,,,STOKES,nc,27042,,8ea98ac69d62067e
1327,-80.1276386,36.2865665,1236,martin luther king jr road,,,STOKES,nc,27052,,e96db6c44a8281b9
1328,-80.09957,36.2780941,2268,martin luther king jr. road,,,STOKES,nc,27052,,ca2f4d44a78180f3
1329,-80.09503959999999,36.2757879,2396,martin luther king road,,,STOKES,nc,27052,,9db1e1bfe621395e
1330,-80.0966333,36.2766951,2363,martin luther king jr,,,STOKES,nc,27052,,6e7ef4fe5f5cf500
1331,-77.0409421,35.7733973,1164,luther modlin road,,,MARTIN,nc,27892,,07a36bab3489af03
1332,-80.718233,36.3004834,158,luthers trail,,DOBS,SURRY,nc,27017,,21ecc81cf0828585
1333,-77.89201369999999,35.714541600000004,1707 1707,martin luther king jr parkway east,,,WILSON,nc,27893,,d41fb5e42e301872
1334,-81.3278222,36.2673859,522,luther ridge drive,,,WILKES,nc,28651,,9f5faf2f9a373d18
1335,-81.9470748,35.9617425,141,luther franklin road,,AVERY COUNTY,AVERY,nc,,,ab5e26b3de1b0294
1336,-76.6240104,36.0676792,804,dr martin luther king jr ave,,,CHOWAN,nc,27932,,79c0ba70ab3581fc
1337,-81.4307621,35.2707474,110,luthers road,,,CLEVELAND,nc,28086,,d85f37952dbf2643
1338,-79.3431803,34.7337902,609,east martin luther king jr drive,,,ROBESON,nc,28364,,8f206e3ff0ff98d1
1339,-79.2933847,34.5400467,304,north martin luther king st,,,ROBESON,nc,28383,,8a1e245a795a2d94
1340,-79.0252441,34.6057225,1300,west martin luther king jr drive,,,ROBESON,nc,28358,,420154bee7ccdb6c
1341,-83.59734959999999,35.311779,628,luther bingham road,,,SWAIN,nc,28713,,370261e4c62c92b0
1342,-80.59306579999999,36.5060075,108,luther ridge lane,,MOUN,SURRY,nc,27030,,de55704b7ba0e3ab
1343,-78.247813,36.366023999999996,1966,dr martin luther king jr,,,WARREN,nc,27563,,507d80129860a51f
1344,-76.68296070000001,35.8958339,280,martin luther road,,PLYMOUTH,WASHINGTON,nc,27962,,c7db0efeac81e073
1345,-77.8805052,35.707300700000005,2208 2208,martin luther king jr parkway southeast,,,WILSON,nc,27893,,3107271fc09e9df0
1346,-77.66901899999999,36.1737034,514,martin luther king jr ave,,,HALIFAX,nc,27823,,62c6de6d9f6d460b
1347,-82.41904140000001,35.342121999999996,192,luther capell lane,,HENDERSONVILLE,HENDERSON,nc,28792,,df5e485f09302358
1348,-81.94709940000001,35.9612407,185,luther franklin lane,,AVERY COUNTY,AVERY,nc,,,9b08e6304a46024b
1349,-82.13502009999999,35.2364442,83,luther durham road,,,POLK,nc,28782,,a6bbec9cd5f5767c
1350,-80.4572726,35.6663951,607,north mlk jr ave,,,ROWAN,nc,28144,,61e5bfbd8b377da9
1351,-80.4880049,35.6525716,1620,south mlk jr ave,,,ROWAN,nc,28144,,3e7183fe1399dfd2
1352,-79.07748259999998,36.050042,2313,luther dr,,town_of_chapel_hill,,nc,,,8f6c2bd4ff75100e
1353,-79.0590584,35.952397399999995,1321,martin luther king jr blvd,,town_of_chapel_hill,,nc,,,8386f16635b727c4
1354,-79.0556958,35.9194938,620,martin luther king jr,601,town_of_chapel_hill,,nc,,,b588efab40d0a7b3
1355,-79.0550462,35.9477162,1208,martin luther king jr blvd,500,town_of_chapel_hill,,nc,,,04764bd7c5ef7d02
1356,-76.684191,35.895970299999995,334,martin luther rd,,PLYMOUTH,,nc,27962,,c1b7ef1e20ede6d0
1357,-78.5248363,35.5539218,64,luther ct,,CLAY,,nc,,,564f7b66fbdf85b5
1358,-78.34127190000001,35.4973356,812,martin luther king jr dr,,SMIT,,nc,,,43bea081d3f0c2f9
1359,-78.2832063,35.533582700000004,208,e dr martin luther king jr way,,SELM,,nc,,,ef899e44eedad924
1360,-78.2879599,35.5363235,405,w dr martin luther king jr way,,SELM,,nc,,,8a5a652ae815cc24
1361,-92.28877659999999,34.7492486,,dr martin luther king dr,,pulaski,,ar,,,232b663a885ddeda
1362,-92.2314392,34.645734600000004,,luther ln,,pulaski,,ar,,,4c2ed4613d1ef656
1363,-94.2211626,36.049543299999996,4188,w   martin luther king blvd,,FAYETTEVILLE,,ar,72704,,5f253ac691c5ddee
1364,-94.1594809,36.0561594,15,e   martin luther king blvd,,FAYETTEVILLE,,ar,72701,,6cbf2bc95608666f
1365,-94.0382223,36.0534205,14086,luther rd,,,,ar,72701,,fd37059c37a938a1
1366,-94.16989740000001,36.0567454,680,w  martin luther king blvd,,FAYETTEVILLE,,ar,72701,,143902980ac34744
1367,-94.155204,36.0565872,322,e  martin luther king blvd,,FAYETTEVILLE,,ar,72701,,99a81fbddaa1d604
1368,-76.99278170000001,38.862197200000004,2420,martin luther king jr avenue se,,WASHINGTON,,dc,20020,,81602fd7ae6a5606
1369,-77.0123381,38.8266669,4332,martin luther king jr avenue sw,,WASHINGTON,,dc,20032,,bdeb8266007188b5
1370,-76.6220403,39.2999871,833,n martin luther king jr blvd,,city_of_baltimore,,md,,,a9b21a73630b63b6
1371,-77.0423584,39.5644527,313,luther dr,,carroll,Carroll,md,21158,11754,1dd91ff6321c32ad
1372,-76.682121,39.472583,17,david luther ct,,COCKEYSVILLE,,md,21030,,737b2b26def71e4a
1373,-76.8854317,38.915188,7000,martin luther king junior highway,,HYATTSVILLE,,md,20785,,ee0762d3862dc92e
1374,-76.9028688,38.899376000000004,6035,martin luther king junior court,,CAPITOL HEIGHTS,,md,20743,,2368094ce5898582
1375,-76.6818728,39.468218,3,david luther ct,,COCKEYSVILLE,,md,21030,,0596d025d3f44fd9
1376,-76.63138790000001,39.429488799999994,505,riderwood lutherville dr,,LUTHERVILLE TIMONIUM,,md,21093,,3d553951837850c5
1377,-78.7207587,39.6431741,13200,luther lane se,,CUMBERLAND,,md,21502,,67a6d45b72ed46eb
1378,-76.638696,39.1417711,300,luther road,,GLEN BURNIE,,md,21061,,92dcce85384a3991
1379,-76.6349228,39.2048137,600,luther st,,BROOKLYN,,md,21225,,0180699e3ea5ce62
1380,-76.6287071,39.2931093,300,n martin luther king jr blvd,,BALTIMORE,,md,21201,,de23b650f832919b
1381,-77.0427584,39.5658984,301,luther dr,,WESTMINSTER,,md,21158,,4ad64e20bce55cab
1382,-76.90346650000001,38.89903579999999,6005,martin luther king jr ct,,CAPITOL HEIGHTS,,md,20743,,707b8b7432e04a5e
1383,-76.9011244,38.9087656,901,martin luther king jr hwy,,CAPITOL HEIGHTS,,md,20743,,35f710d1b372df1e
1384,-75.7841318,38.0341284,5549,luther miles lane,,MARION STATION,,md,21838,,f96c406e82cd9816
1385,-75.6705765,38.4229494,27170,martin luther dr,,HEBRON,,md,21830,,206202abc557a2fc
1386,-75.66451550000001,39.0977691,157,luther marvel dr,,Camden Wyoming,,de,19934,,b9045bf5bf2ce255
1387,-75.5196903,39.156384499999994,150,martin luther king jr blvd s,APT RM09,Dover,,de,19901,,e21d2f30ad415903
1388,-75.5165286,39.1572222,400,martin luther king jr blvd,,Dover,,de,19901,,6c40bae7dd717153
1389,-75.520486,39.1585119,121,martin luther king jr blvd n,,Dover,,de,19901,,d9ce77ce1c5f9e6e
1390,-75.519548,39.1561589,150,martin luther king jr blvd  apt 10k08,,city_of_dover,,de,,,8b741f466d55ad6a
1391,-75.5203981,39.155956599999996,122,martin luther king jr blvd,,city_of_dover,,de,,,b6687b07a308c908
1392,-90.0976014,29.951791999999998,3935,"martin luther king, jr. boulevard",,New Orleans,,la,,85001841,187ee54bc448ea1a
1393,-91.4224327,30.701721000000003,102,luther avenue,,NEW ROADS,,la,,,df6f68b5ea6d0291
1394,-91.5177265,30.6026983,4898,luther robillard,,LIVONIA,,la,,,fa969f14168af1e6
1395,-93.8504564,32.544464500000004,3488,dr martin luther king jr,,caddo,,la,,,b10904d5cada37ab
1396,-93.3602782,31.9879538,511,martin luther king dr,,COUSHATTA,,la,71019,,57dfdc8acb2a02ff
1397,-93.0701595,32.7876051,1405,martin luther king dr,,claiborne,,la,,,5d8bb377452a193c
1398,-91.6614819,29.9031408,200,martin luther king,,iberia,,la,,,4ac3c50fe171260a
1399,-93.4669071,32.9968262,708,martin luther king dr,,SPRINGHILL,,la,71075,,33dd889ee0e428bb
1400,-93.45325720000001,32.969206400000004,253,martin luther king jr dr,,CULLEN,,la,71075,,57155d957f20c654
1401,-90.0976014,29.951791999999998,3935,"martin luther king, jr. boulevard",,New Orleans,,la,,85001841,73710fc1c25e398d
1402,-91.0273868,29.939879600000005,0,dr. martin luther king dr,,assumption,,la,,,b270cb7007281e2c
1403,-91.4964775,32.464334,103,martin luther king dr,,DELHI,,la,71232,,4f565a25665f03a3
1404,-91.6799179,32.460488500000004,167,luther stowe rd,,RAYVILLE,,la,71269,,16e4888ffa4c42af
1405,-91.6527172,32.591684,15,luther horn rd,,RAYVILLE,,la,71269,,3391a767d78095aa
1406,-93.27373840000001,30.8391728,508,martin luther king dr,,beauregard,,la,,,dce8a1bffdbebc2c
1407,-93.6325641,30.6049484,325,luther warden rd,,beauregard,,la,,,1c11a36ad38109c5
1408,-93.4214907,30.6471015,170,virgil luther rd,,beauregard,,la,,,221aab58a8c17b4c
1409,-91.5606562,31.6251876,503,martin luther king rd,,FERRIDAY,,la,71334,,409e001bc196f72f
1410,-91.6268245,31.6046914,186,luther denim rd,,FERRIDAY,,la,71334,,1f466afa7d888715
1411,-90.56504720000001,30.483161300000003,28597,luther stewart rd,,livingston,,la,,,fa3d90581633980f
1412,-90.124204,29.8767464,2044,luther dr,,jefferson_parish,,la,70072,,79c00e866795d7de
1413,-93.7006392,32.0298809,702,martin luther king dr,,MANSFIELD,,la,,,01d54fac6d5c0d9d
1414,-93.6995662,32.2746059,185,luther ln,,FRIERSON,,la,,,3c1e3fe24dfda227
1415,-92.0154569,30.248110999999998,1308,martin luther king jr dr,,LAFAYETTE,,la,70501,,465aeddf02570c56
1416,-93.0955855,31.7578903,321,martin luther king d,,natchitoches,,la,,,1eb8cc88c0486e90
1417,-93.09574930000001,31.7565984,219,martin luther king,,natchitoches,,la,,,ddc93dea129be5ed
1418,-93.3786797,31.830296899999997,290,luther eason rd.,,natchitoches,,la,,,536a67c04facff11
1419,-91.8355937,30.118026,719,s s martin luther king dr dr,,st_martin,,la,70582,,a214122a8f23ea41
1420,-91.83062509999999,30.1309586,727,n n martin luther king dr dr,,st_martin,,la,70582,,8eede791927f05de
1421,-90.75762579999999,29.611755300000002,1733,martin luther king blvd,,HOUMA,,la,70360,,9d44025faa19244c
1422,-90.98626309999999,30.1216469,37052,martin luther king st,,Darrow,,la,70725,,e921395aba796e6e
1423,-90.99856329999999,30.103489500000002,903,martin luther king dr,,Donaldsonville,,la,70346,,d6ab5098344f32a0
1424,-90.99801219999999,30.105015,810,martin luther king jr dr,A,Donaldsonville,,la,70346,,339ea79bd97ee8e1
1425,-90.0262182,35.133744,1069,doctor martin luther king junior ave,,MEMPHIS,SHELBY,tn,38104,,827280af2af254ec
1426,-89.8293895,35.2316909,3881,luther rd,,BARTLETT,SHELBY,tn,38135,,b246ff72283f7f87
1427,-85.2923407,35.0400937,1031,e  martin luther king blvd,,CHATTANOOGA,,tn,37403,,771b38e83a4056a5
1428,-85.3165236,35.046964100000004,400,w  martin luther king blvd,,CHATTANOOGA,,tn,37402,,e67124a707941f9c
1429,-89.82976070000001,35.256931099999996,4808,luther rd,,city_of_memphis,,tn,,,0130a7c6ee8c9d50
1430,-86.89998709999999,35.62321420000001,LUTHER SHARP RD 1686,luther sharp rd 1686,,maury,,tn,,,b8e50dd549999cb1
1431,-86.9023269,35.6238991,LUTHER SHARP RD 1658,luther sharp rd 1658,,maury,,tn,,,6adf8e397bdae2bb
1432,-86.9043699,35.628221200000006,LUTHER SHARP RD 1653,luther sharp rd 1653,,maury,,tn,,,4226cb7f2862db79
1433,-86.8905732,35.629662700000004,LUTHER SHARP RD 1841,luther sharp rd 1841,,maury,,tn,,,6f0e988088fc0983
1434,-86.887437,35.6292744,LUTHER SHARP RD 1871,luther sharp rd 1871,,maury,,tn,,,2e04bff53f962ffa
1435,-86.88938780000001,35.6274979,LUTHER SHARP RD 1846,luther sharp rd 1846,,maury,,tn,,,3c743883809f2d6e
1436,-86.87426500000001,35.626583200000006,LUTHER SHARP RD,luther sharp rd,,maury,,tn,,,fca5bf4703878dfa
1437,-86.8803733,35.626713099999996,LUTHER SHARP RD 1981,luther sharp rd 1981,,maury,,tn,,,6246da660c4374ca
1438,-86.8793899,35.62662529999999,LUTHER SHARP RD 1989,luther sharp rd 1989,,maury,,tn,,,0ffc12f1ebc48d2f
1439,-86.8741392,35.6251235,LUTHER SHARP RD 2027,luther sharp rd 2027,,maury,,tn,,,c3cca242be66d984
1440,-86.8861569,35.622499299999994,LUTHER SHARP RD 1860,luther sharp rd 1860,,maury,,tn,,,969eeb66888b52d8
1441,-86.8749561,35.62424620000001,LUTHER SHARP RD 2024,luther sharp rd 2024,,maury,,tn,,,f6066156b155b0c4
1442,-86.8948715,35.6231761,LUTHER SHARP RD 1832,luther sharp rd 1832,,maury,,tn,,,6c92845708408fc5
1443,-86.88407099999999,35.6286155,LUTHER SHARP RD 1913,luther sharp rd 1913,,maury,,tn,,,5191d7ce0c5bd236
1444,-86.88493309999998,35.6262064,LUTHER SHARP RD 1901,luther sharp rd 1901,,maury,,tn,,,5a0fe8f138e7c870
1445,-86.8851275,35.6300656,LUTHER SHARP RD 1885,luther sharp rd 1885,,maury,,tn,,,a5fbad47fe66fe0d
1446,-86.8764917,35.62346289999999,LUTHER SHARP RD 2004,luther sharp rd 2004,,maury,,tn,,,d7675bbd60150a1f
1447,-86.8765917,35.621672700000005,LUTHER SHARP RD 2002,luther sharp rd 2002,,maury,,tn,,,aa4861be863a975b
1448,-86.8900001,35.6143164,LUTHER SHARP RD S OF,luther sharp rd s of,,maury,,tn,,,715ea7d5767e4cbb
1449,-86.89051640000001,35.6222027,LUTHER SHARP RD 1854,luther sharp rd 1854,,maury,,tn,,,9538b2a7228d7ee0
1450,-86.8929531,35.6246776,LUTHER SHARP RD 1837,luther sharp rd 1837,,maury,,tn,,,0250f4b9b3099e39
1451,-86.89465030000001,35.6255974,LUTHER SHARP RD 1840 & 1825,luther sharp rd 1840 & 1825,,maury,,tn,,,ffe7b3caa43d383b
1452,-86.90219520000001,35.6235733,LUTHER SHARP RD 1682,luther sharp rd 1682,,maury,,tn,,,928ffa7b2253e594
1453,-86.90042790000001,35.6275639,LUTHER SHARP RD 1703,luther sharp rd 1703,,maury,,tn,,,194ee9c569f9f29b
1454,-83.545677,35.9478461,2858,luther catlett cir,,sevier,,tn,37876,,8578060106257f8d
1455,-83.451126,35.8834304,130,luther clinton way,,sevier,,tn,37876,,045c7eb51138ce5c
1456,-83.49964990000001,35.9355592,920,luther way,,sevier,,tn,37876,,dace2ded9f033e65
1457,-83.558683,36.1036498,1008,martin luther king dr,,NEW MARKET,JEFFERSON,tn,37820,,31986e8cdd409adc
1458,-83.6773625,36.068203999999994,3222,luther beason way,,STRAWBERRY PLAINS,JEFFERSON,tn,37871,,1c44d632b07316ef
1459,-83.93385409999999,35.795937200000004,427,luther jackson dr,,statewide,,tn,,,a66aa35ea0c00948
1460,-84.0323236,35.73645629999999,,luther mac ln,,statewide,,tn,,,e6aaec24d3ba50e9
1461,-84.0304896,35.734750700000006,145,luther mac ln 131,,statewide,,tn,,,644ece1ac07b521b
1462,-83.92330129999999,35.836564700000004,205,luther anderson rd,,statewide,,tn,,,ec90c339404015b8
1463,-83.92309540000001,35.836257700000004,215,luther anderson dr,,statewide,,tn,,,221a0d49e779ee50
1464,-83.9361135,35.797476700000004,313,luther jakcson dr,,statewide,,tn,,,d666b990cf2e5a92
1465,-83.93621479999999,35.7867594,2707,luther rd,,statewide,,tn,,,1d862dc7c71b43ef
1466,-84.02891340000001,35.7329937,115,luther mac ln 113,,statewide,,tn,,,b6a4f1b6e07d495f
1467,-84.02797690000001,35.733050299999995,112,luther mac ln 114,,statewide,,tn,,,8e6415aebe54e7ab
1468,-84.03010640000001,35.735329899999996,132,luther mac ln 126,,statewide,,tn,,,66bbb61d44dd68b7
1469,-84.2240551,36.3548856,1126,luther seiber blvd,,statewide,,tn,,,c7afd99481d209d7
1470,-84.23881440000001,36.374876799999996,,luther seibers blvd,,statewide,,tn,,,fd77b77ac808d0d5
1471,-85.78187890000001,36.526565600000005,,luther pedigo rd,,statewide,,tn,,,5d2459d1563d98d7
1472,-83.07312979999999,36.052436799999995,1572,luther memorial rd,,statewide,,tn,,,7699218358d55664
1473,-85.0421511,35.9421405,29,luther farley ln,,statewide,,tn,,,409a08281e4c834d
1474,-87.3736723,36.072046,,hwy 70 e & luther rd,,statewide,,tn,,,2f5fc0407ecd6b81
1475,-87.36530090000001,36.069505799999995,204,luther ct,,statewide,,tn,,,ae0436c989b6385b
1476,-87.3652697,36.069781799999994,202,luther court,,statewide,,tn,,,c75e7130e05fd2e0
1477,-87.3685662,36.0690058,,s/luther rd,,statewide,,tn,,,9a80554303be074f
1478,-87.36598000000001,36.078244399999996,,luther lake,,statewide,,tn,,,8f05716d5b21bffe
1479,-87.36964509999999,36.070979799999996,,luther rd/w hills terr,,statewide,,tn,,,7d2df3365cb7456c
1480,-87.32442270000001,35.9896216,50,luther hogin rd,,statewide,,tn,,,c169c798834ce14f
1481,-87.25599749999999,36.0248865,,luther ln,,statewide,,tn,,,98029700b4adbac1
1482,-87.3798347,36.0698184,111,martin luther king blvd,,statewide,,tn,,,11652bb5a7503357
1483,-89.40714759999999,36.0401488,609,martin luther king dr,,statewide,,tn,,,fc4232974b65d64e
1484,-89.4072682,36.0387057,501,martin luther king,,statewide,,tn,,,b73983e9f7b97dd3
1485,-83.66966740000001,36.300885799999996,425,luther shelton ln,,statewide,,tn,,,081867d3fde7016a
1486,-88.7586745,35.8639559,12,napoleon luther rd,,statewide,,tn,,,173e18650f152e86
1487,-88.76158170000001,35.863588299999996,,napolean luther rd,,statewide,,tn,,,5059545578d9df56
1488,-88.7610363,35.8640723,26,naoleon luther rd,,statewide,,tn,,,66589a8e67086a7b
1489,-82.7912475,36.180909,210,luther st,,statewide,,tn,,,63e2795bf7c94a8d
1490,-85.6511389,35.4486416,,luther brown rd,,statewide,,tn,,,af59040b71834a18
1491,-85.64891659999999,35.4488112,201,/117 luther brown rd,,statewide,,tn,,,6b61d153b8ffd44a
1492,-83.20211450000001,36.255726200000005,290,luther profitt rd,,statewide,,tn,,,4a18096aa125f2cc
1493,-83.3102541,36.1943766,936,dr martin luther king jr pkwy,,statewide,,tn,,,e25c75323d817e75
1494,-83.2464413,36.4827681,,luther villa rd,,statewide,,tn,,,380b8fa584cf9949
1495,-89.14312070000001,35.329828000000006,,martin luther king dr s of,,statewide,,tn,,,5e202de819569dd9
1496,-89.1452875,35.3296193,,martin luther king jr dr,,statewide,,tn,,,b0c54fe7a250b672
1497,-89.1448016,35.329769,413,martin luther king jr,,statewide,,tn,,,36fd17a410a3affc
1498,-88.9807761,35.21564910000001,,luther ln e of,,statewide,,tn,,,6da63c18107f9bb7
1499,-88.16206820000001,35.1790526,,luther fay ln,,statewide,,tn,,,eafdec2bbfd4aca7
1500,-83.675489,36.071321600000005,3249,luther beason way,,statewide,,tn,,,c5f4cf83c43b239e
1501,-83.67696600000001,36.069349700000004,43,luther beason way 3239-,,statewide,,tn,,,1f47a20e3388dc7f
1502,-87.37482879999999,35.2466678,1705,luther ave,,statewide,,tn,,,a6062c618cbac2b2
